layer_name,parameter_shape,parameter_norm,gradient_norm,update_norm,update_to_weight_ratio,learning_rate,warmup_fraction,schedule_multiplier,optimizer_step,execution_mode
pos_emb.weight,"[32, 64]",44.93254089355469,0.04746878147125244,0.0022452620323747396,4.996962085215193e-05,0.0003,1.0,1.0,14,smoke
blocks.0.ln1.weight,[64],7.999841690063477,0.009857011027634144,0.0009276933851651847,0.00011596396792669828,0.0003,1.0,1.0,14,smoke
blocks.0.ln1.bias,[64],0.010189238935709,0.009225808084011078,0.0010341117158532143,0.10149057475029734,0.0003,1.0,1.0,14,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998237609863281,0.15463559329509735,0.01191276591271162,0.0014894238573283961,0.0003,1.0,1.0,14,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643527507781982,0.17596951127052307,0.007351902779191732,0.0015832581516682835,0.0003,1.0,1.0,14,smoke
blocks.0.ln2.weight,[64],7.999552249908447,0.011770372278988361,0.0009442474110983312,0.00011803753280180624,0.0003,1.0,1.0,14,smoke
blocks.0.ln2.bias,[64],0.010278791189193726,0.009276081807911396,0.0010280924616381526,0.1000207556233854,0.0003,1.0,1.0,14,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.293119430541992,0.13685566186904907,0.015169525519013405,0.0016323394563464348,0.0003,1.0,1.0,14,smoke
blocks.0.mlp.fc1.bias,[256],1.179455280303955,0.01377733051776886,0.0019980561919510365,0.0016940499782544713,0.0003,1.0,1.0,14,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.589625358581543,0.2407642900943756,0.01523591484874487,0.0033196423800163155,0.0003,1.0,1.0,14,smoke
blocks.0.mlp.fc2.bias,[64],0.2755083739757538,0.03623787686228752,0.00106375094037503,0.0038610475791514267,0.0003,1.0,1.0,14,smoke
blocks.1.ln1.weight,[64],8.000269889831543,0.013669165782630444,0.0009822462452575564,0.00012277663863640467,0.0003,1.0,1.0,14,smoke
blocks.1.ln1.bias,[64],0.011514379642903805,0.013952799141407013,0.0010950498981401324,0.09510281336042281,0.0003,1.0,1.0,14,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.017619132995605,0.1692853420972824,0.01191695500165224,0.0014863458595344545,0.0003,1.0,1.0,14,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.5763020515441895,0.1529671996831894,0.007007864769548178,0.001531337899163256,0.0003,1.0,1.0,14,smoke
blocks.1.ln2.weight,[64],8.002554893493652,0.009829550050199032,0.0009571225964464247,0.00011960212821840156,0.0003,1.0,1.0,14,smoke
blocks.1.ln2.bias,[64],0.010270249098539352,0.008615395054221153,0.0010006165830418468,0.09742865761495072,0.0003,1.0,1.0,14,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.24482250213623,0.12410794943571091,0.015032900497317314,0.0016260886019005356,0.0003,1.0,1.0,14,smoke
blocks.1.mlp.fc1.bias,[256],1.134274959564209,0.013883247971534729,0.002116286661475897,0.0018657615983067976,0.0003,1.0,1.0,14,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.6382246017456055,0.22551555931568146,0.015222923830151558,0.003282058360093726,0.0003,1.0,1.0,14,smoke
blocks.1.mlp.fc2.bias,[64],0.2914927303791046,0.033696986734867096,0.001026536338031292,0.003521653307429715,0.0003,1.0,1.0,14,smoke
ln_f.weight,[64],7.996252059936523,0.05831466242671013,0.0009535015560686588,0.00011924355922269765,0.0003,1.0,1.0,14,smoke
ln_f.bias,[64],0.011006193235516548,0.04778753221035004,0.0010480557102710009,0.09522417859146491,0.0003,1.0,1.0,14,smoke
lm_head.weight,"[33, 64]",3.345715045928955,0.8579480648040771,0.006865553092211485,0.0020520435834980766,0.0003,1.0,1.0,14,smoke
token_emb.weight,"[33, 64]",46.132816314697266,0.04773811623454094,0.00411744462326169,8.925196751861712e-05,0.0003,1.0,1.0,15,smoke
pos_emb.weight,"[32, 64]",44.93260192871094,0.04665381833910942,0.0022412349935621023,4.987992899049104e-05,0.0003,1.0,1.0,15,smoke
blocks.0.ln1.weight,[64],7.999789714813232,0.010436839424073696,0.0009315732168033719,0.00011644971305662888,0.0003,1.0,1.0,15,smoke
blocks.0.ln1.bias,[64],0.011126442812383175,0.015516934916377068,0.0011074321810156107,0.0995315573619894,0.0003,1.0,1.0,15,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998260974884033,0.17449988424777985,0.012376528233289719,0.0015474024006161121,0.0003,1.0,1.0,15,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643511772155762,0.16857501864433289,0.007476989645510912,0.0016102015053231363,0.0003,1.0,1.0,15,smoke
blocks.0.ln2.weight,[64],7.999598503112793,0.009790647774934769,0.0009440898429602385,0.00011801715330999119,0.0003,1.0,1.0,15,smoke
blocks.0.ln2.bias,[64],0.011124907992780209,0.008479052223265171,0.0010304523166269064,0.09262569338062343,0.0003,1.0,1.0,15,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.29324722290039,0.12621016800403595,0.015436961315572262,0.001661094442589728,0.0003,1.0,1.0,15,smoke
blocks.0.mlp.fc1.bias,[256],1.1792956590652466,0.014783060178160667,0.0020459641236811876,0.001734903463736053,0.0003,1.0,1.0,15,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.589929103851318,0.25579407811164856,0.015704821795225143,0.003421582651907965,0.0003,1.0,1.0,15,smoke
blocks.0.mlp.fc2.bias,[64],0.27531108260154724,0.046258728951215744,0.0011203816393390298,0.004069511582141929,0.0003,1.0,1.0,15,smoke
blocks.1.ln1.weight,[64],8.000120162963867,0.012915331870317459,0.0009939136216416955,0.0001242373366143881,0.0003,1.0,1.0,15,smoke
blocks.1.ln1.bias,[64],0.012494768016040325,0.017800789326429367,0.0011621296871453524,0.09300930482690457,0.0003,1.0,1.0,15,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.01772689819336,0.19193154573440552,0.012809252366423607,0.0015976164477877048,0.0003,1.0,1.0,15,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576209545135498,0.1577610820531845,0.007135070860385895,0.0015591661155399804,0.0003,1.0,1.0,15,smoke
blocks.1.ln2.weight,[64],8.002876281738281,0.00887611135840416,0.0009738416410982609,0.00012168645457139763,0.0003,1.0,1.0,15,smoke
blocks.1.ln2.bias,[64],0.01102430373430252,0.010291568003594875,0.0010698707774281502,0.09704656214244248,0.0003,1.0,1.0,15,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.245221138000488,0.1283309906721115,0.015352476388216019,0.0016605850913736368,0.0003,1.0,1.0,15,smoke
blocks.1.mlp.fc1.bias,[256],1.1341248750686646,0.015913017094135284,0.0021999806631356478,0.00193980461190612,0.0003,1.0,1.0,15,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.638876914978027,0.24652639031410217,0.015749618411064148,0.0033951360856787787,0.0003,1.0,1.0,15,smoke
blocks.1.mlp.fc2.bias,[64],0.2916925549507141,0.04487039893865585,0.0010875420412048697,0.0037283846390547284,0.0003,1.0,1.0,15,smoke
ln_f.weight,[64],7.995970249176025,0.06461352109909058,0.0009556190925650299,0.00011951258731402924,0.0003,1.0,1.0,15,smoke
ln_f.bias,[64],0.011925889179110527,0.06321590393781662,0.0011071177432313561,0.09283314028865802,0.0003,1.0,1.0,15,smoke
lm_head.weight,"[33, 64]",3.3452706336975098,0.8380717039108276,0.006926864385604858,0.0020706439460620356,0.0003,1.0,1.0,15,smoke
token_emb.weight,"[33, 64]",46.13270950317383,0.044721707701683044,0.004006064031273127,8.683782232642369e-05,0.0003,1.0,1.0,16,smoke
pos_emb.weight,"[32, 64]",44.932655334472656,0.04466130957007408,0.0021500897128134966,4.785138329369848e-05,0.0003,1.0,1.0,16,smoke
blocks.0.ln1.weight,[64],7.999764442443848,0.009373421780765057,0.0009240146609954536,0.0001155052336407516,0.0003,1.0,1.0,16,smoke
blocks.0.ln1.bias,[64],0.012123171240091324,0.013160723261535168,0.0010867939563468099,0.08964601215503601,0.0003,1.0,1.0,16,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998289585113525,0.1669628620147705,0.011921136640012264,0.0014904607432819099,0.0003,1.0,1.0,16,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643505096435547,0.1758144497871399,0.0076437280513346195,0.0016461116963567258,0.0003,1.0,1.0,16,smoke
blocks.0.ln2.weight,[64],7.999661445617676,0.00882292352616787,0.0009181770728901029,0.00011477699139294112,0.0003,1.0,1.0,16,smoke
blocks.0.ln2.bias,[64],0.01200435683131218,0.009768151678144932,0.001037004985846579,0.08638571815373348,0.0003,1.0,1.0,16,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.293418884277344,0.12505114078521729,0.01527523435652256,0.0016436614497561586,0.0003,1.0,1.0,16,smoke
blocks.0.mlp.fc1.bias,[256],1.1791671514511108,0.015056166797876358,0.0020840230863541365,0.0017673686752463283,0.0003,1.0,1.0,16,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.590306282043457,0.24039988219738007,0.015667522326111794,0.0034131758021029297,0.0003,1.0,1.0,16,smoke
blocks.0.mlp.fc2.bias,[64],0.2751474678516388,0.04036354273557663,0.001138482359237969,0.004137717014542346,0.0003,1.0,1.0,16,smoke
blocks.1.ln1.weight,[64],7.999967575073242,0.0103917820379138,0.0009626179817132652,0.00012032773541640913,0.0003,1.0,1.0,16,smoke
blocks.1.ln1.bias,[64],0.013514343649148941,0.013936431147158146,0.0011914471397176385,0.08816167256429573,0.0003,1.0,1.0,16,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.01788330078125,0.17525742948055267,0.012646304443478584,0.0015772622235904017,0.0003,1.0,1.0,16,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576096057891846,0.15789000689983368,0.007200114894658327,0.001573418652836439,0.0003,1.0,1.0,16,smoke
blocks.1.ln2.weight,[64],8.003218650817871,0.00999872200191021,0.0009323068079538643,0.00011649148281842697,0.0003,1.0,1.0,16,smoke
blocks.1.ln2.bias,[64],0.011867987923324108,0.007941607385873795,0.0010095913894474506,0.08506845439767467,0.0003,1.0,1.0,16,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.24561882019043,0.12350355088710785,0.015195808373391628,0.001643568555974563,0.0003,1.0,1.0,16,smoke
blocks.1.mlp.fc1.bias,[256],1.1340004205703735,0.013392288237810135,0.0021917300764471292,0.001932741855020428,0.0003,1.0,1.0,16,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.63955545425415,0.22115837037563324,0.01547957118600607,0.0033364341343980223,0.0003,1.0,1.0,16,smoke
blocks.1.mlp.fc2.bias,[64],0.29189354181289673,0.03709196299314499,0.0010911416029557586,0.0037381491765075725,0.0003,1.0,1.0,16,smoke
ln_f.weight,[64],7.9957709312438965,0.07234346121549606,0.0009444230818189681,0.00011811532495616966,0.0003,1.0,1.0,16,smoke
ln_f.bias,[64],0.012890644371509552,0.05499586462974548,0.0011197584681212902,0.0868659809276983,0.0003,1.0,1.0,16,smoke
lm_head.weight,"[33, 64]",3.3448784351348877,0.8552252650260925,0.0068290759809315205,0.0020416514720530124,0.0003,1.0,1.0,16,smoke
token_emb.weight,"[33, 64]",46.13261032104492,0.047732412815093994,0.004180964082479477,9.062925452046643e-05,0.0003,1.0,1.0,17,smoke
pos_emb.weight,"[32, 64]",44.93269729614258,0.04648813232779503,0.0021421806886792183,4.767531925716647e-05,0.0003,1.0,1.0,17,smoke
blocks.0.ln1.weight,[64],7.9998064041137695,0.00953866820782423,0.0009254359756596386,0.00011568229640954165,0.0003,1.0,1.0,17,smoke
blocks.0.ln1.bias,[64],0.013119984418153763,0.01334416400641203,0.0009920685552060604,0.07561507114546281,0.0003,1.0,1.0,17,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998406887054443,0.16257572174072266,0.012183740735054016,0.0015232709347124621,0.0003,1.0,1.0,17,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643530368804932,0.17654365301132202,0.00743047846481204,0.0016001787163339612,0.0003,1.0,1.0,17,smoke
blocks.0.ln2.weight,[64],7.999773979187012,0.00994186382740736,0.0009378236718475819,0.00011723127106934708,0.0003,1.0,1.0,17,smoke
blocks.0.ln2.bias,[64],0.012889966368675232,0.008390571922063828,0.0009495644480921328,0.07366694535369253,0.0003,1.0,1.0,17,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.293643951416016,0.13258270919322968,0.015413975343108177,0.001658550233222529,0.0003,1.0,1.0,17,smoke
blocks.0.mlp.fc1.bias,[256],1.1790542602539062,0.01648928038775921,0.0019523618975654244,0.0016558711192349947,0.0003,1.0,1.0,17,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.590744972229004,0.24780155718326569,0.01564202830195427,0.0034072962877655546,0.0003,1.0,1.0,17,smoke
blocks.0.mlp.fc2.bias,[64],0.27496516704559326,0.04431924596428871,0.001059299218468368,0.0038524851342087293,0.0003,1.0,1.0,17,smoke
blocks.1.ln1.weight,[64],7.999875545501709,0.012962818145751953,0.0009751179604791105,0.00012189164130527187,0.0003,1.0,1.0,17,smoke
blocks.1.ln1.bias,[64],0.014601962640881538,0.014893407002091408,0.0011561618885025382,0.07917852667733845,0.0003,1.0,1.0,17,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.018074035644531,0.17770010232925415,0.012806037440896034,0.0015971463201719643,0.0003,1.0,1.0,17,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576085567474365,0.16952191293239594,0.007227262482047081,0.0015793547510161517,0.0003,1.0,1.0,17,smoke
blocks.1.ln2.weight,[64],8.003631591796875,0.008355355821549892,0.0009176331805065274,0.00011465210135946699,0.0003,1.0,1.0,17,smoke
blocks.1.ln2.bias,[64],0.012704992666840553,0.007798606529831886,0.0009864865569397807,0.07764558255231939,0.0003,1.0,1.0,17,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.246114730834961,0.12885715067386627,0.015357459895312786,0.0016609635876674814,0.0003,1.0,1.0,17,smoke
blocks.1.mlp.fc1.bias,[256],1.1338484287261963,0.01486489363014698,0.002108030952513218,0.001859182320234329,0.0003,1.0,1.0,17,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.640307903289795,0.24268196523189545,0.015663279220461845,0.0033754827366858997,0.0003,1.0,1.0,17,smoke
blocks.1.mlp.fc2.bias,[64],0.29212912917137146,0.04302803426980972,0.0010093250311911106,0.003455064662856716,0.0003,1.0,1.0,17,smoke
ln_f.weight,[64],7.9956231117248535,0.058664899319410324,0.0009423167794011533,0.00011785407669095002,0.0003,1.0,1.0,17,smoke
ln_f.bias,[64],0.01390543207526207,0.06102292239665985,0.0010295365937054157,0.07403844685538205,0.0003,1.0,1.0,17,smoke
lm_head.weight,"[33, 64]",3.344550132751465,0.8430486917495728,0.006676795892417431,0.0019963210678276256,0.0003,1.0,1.0,17,smoke
token_emb.weight,"[33, 64]",46.132572174072266,0.04506642371416092,0.004149884916841984,8.99556370102929e-05,0.0003,1.0,1.0,18,smoke
pos_emb.weight,"[32, 64]",44.9327278137207,0.04616007208824158,0.0020813546143472195,4.6321572617980585e-05,0.0003,1.0,1.0,18,smoke
blocks.0.ln1.weight,[64],7.999814987182617,0.012832827866077423,0.0009310333989560604,0.00011638186638663161,0.0003,1.0,1.0,18,smoke
blocks.0.ln1.bias,[64],0.0139998784288764,0.016323618590831757,0.0009490670636296272,0.06779109321921428,0.0003,1.0,1.0,18,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998506546020508,0.17431464791297913,0.012117596343159676,0.0015149823624497172,0.0003,1.0,1.0,18,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643548488616943,0.18328991532325745,0.007184375077486038,0.0015471734806038102,0.0003,1.0,1.0,18,smoke
blocks.0.ln2.weight,[64],7.999833106994629,0.01083694864064455,0.0009174617589451373,0.00011468511238602684,0.0003,1.0,1.0,18,smoke
blocks.0.ln2.bias,[64],0.013655412942171097,0.010205795988440514,0.0009377087699249387,0.06866938216339658,0.0003,1.0,1.0,18,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.293840408325195,0.12496788054704666,0.015048072673380375,0.0016191447251343674,0.0003,1.0,1.0,18,smoke
blocks.0.mlp.fc1.bias,[256],1.1789482831954956,0.015382529236376286,0.0019025260116904974,0.0016137484899115093,0.0003,1.0,1.0,18,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.591165065765381,0.24296127259731293,0.0153306033462286,0.003339153161915967,0.0003,1.0,1.0,18,smoke
blocks.0.mlp.fc2.bias,[64],0.27479490637779236,0.04100377857685089,0.0010133517207577825,0.003687665590731913,0.0003,1.0,1.0,18,smoke
blocks.1.ln1.weight,[64],7.999724864959717,0.011329558677971363,0.0009655395406298339,0.00012069659356149569,0.0003,1.0,1.0,18,smoke
blocks.1.ln1.bias,[64],0.015586680732667446,0.013236102648079395,0.001070802565664053,0.0686998459793819,0.0003,1.0,1.0,18,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.018216133117676,0.1688748300075531,0.012338658794760704,0.0015388284114465664,0.0003,1.0,1.0,18,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.57602596282959,0.16924411058425903,0.007118306588381529,0.0015555651664135046,0.0003,1.0,1.0,18,smoke
blocks.1.ln2.weight,[64],8.0039701461792,0.011058476753532887,0.0009505054913461208,0.00011875425245056132,0.0003,1.0,1.0,18,smoke
blocks.1.ln2.bias,[64],0.01346596423536539,0.009144822135567665,0.0009489536751061678,0.07047053285749488,0.0003,1.0,1.0,18,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.24654483795166,0.12624022364616394,0.014967972412705421,0.0016187638382794238,0.0003,1.0,1.0,18,smoke
blocks.1.mlp.fc1.bias,[256],1.1337279081344604,0.014477619901299477,0.0020014322362840176,0.001765355004427259,0.0003,1.0,1.0,18,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.64101505279541,0.231000617146492,0.015387699007987976,0.0033155891185312025,0.0003,1.0,1.0,18,smoke
blocks.1.mlp.fc2.bias,[64],0.29226234555244446,0.0399043895304203,0.0009705531992949545,0.0033208287487749445,0.0003,1.0,1.0,18,smoke
ln_f.weight,[64],7.995509147644043,0.0663641169667244,0.000944822037126869,0.0001181690896326809,0.0003,1.0,1.0,18,smoke
ln_f.bias,[64],0.01477455161511898,0.056119199842214584,0.0009767396841198206,0.06610959909743121,0.0003,1.0,1.0,18,smoke
lm_head.weight,"[33, 64]",3.3442494869232178,0.8475341200828552,0.00669517507776618,0.0020019962936215882,0.0003,1.0,1.0,18,smoke
token_emb.weight,"[33, 64]",46.13252258300781,0.04278675839304924,0.0042084092274308205,9.122434655201192e-05,0.0003,1.0,1.0,19,smoke
pos_emb.weight,"[32, 64]",44.93275451660156,0.04278675839304924,0.0020549825858324766,4.573462294801469e-05,0.0003,1.0,1.0,19,smoke
blocks.0.ln1.weight,[64],7.999755382537842,0.008399602957069874,0.0008696320001035929,0.00010870732397666276,0.0003,1.0,1.0,19,smoke
blocks.0.ln1.bias,[64],0.014814198017120361,0.010885770432651043,0.0008473762427456677,0.057200277852798936,0.0003,1.0,1.0,19,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998606204986572,0.13268254697322845,0.011544153094291687,0.0014432705897053305,0.0003,1.0,1.0,19,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.6435112953186035,0.15870577096939087,0.00687204347923398,0.0014799239287222345,0.0003,1.0,1.0,19,smoke
blocks.0.ln2.weight,[64],7.999989986419678,0.009691540151834488,0.0009057207498699427,0.00011321523544497456,0.0003,1.0,1.0,19,smoke
blocks.0.ln2.bias,[64],0.014422778971493244,0.009565480053424835,0.0008827178389765322,0.06120303449988606,0.0003,1.0,1.0,19,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.294156074523926,0.12155760824680328,0.01437441073358059,0.001546607418502695,0.0003,1.0,1.0,19,smoke
blocks.0.mlp.fc1.bias,[256],1.1788288354873657,0.015670841559767723,0.0018105137860402465,0.001535858075011986,0.0003,1.0,1.0,19,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.591691017150879,0.23993630707263947,0.014587104320526123,0.003176847977366157,0.0003,1.0,1.0,19,smoke
blocks.0.mlp.fc2.bias,[64],0.2746441066265106,0.04176587611436844,0.0009838187834247947,0.0035821587271948744,0.0003,1.0,1.0,19,smoke
blocks.1.ln1.weight,[64],7.999605178833008,0.00800830963999033,0.0009120252216234803,0.00011400877933784823,0.0003,1.0,1.0,19,smoke
blocks.1.ln1.bias,[64],0.016488170251250267,0.009810920804738998,0.0010385451605543494,0.06298728996175901,0.0003,1.0,1.0,19,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.018418312072754,0.12064039707183838,0.011782951653003693,0.0014694857756751044,0.0003,1.0,1.0,19,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.575977802276611,0.1280461549758911,0.006745774298906326,0.0014741711149801058,0.0003,1.0,1.0,19,smoke
blocks.1.ln2.weight,[64],8.004343032836914,0.009046997874975204,0.00091343536041677,0.00011411746806321325,0.0003,1.0,1.0,19,smoke
blocks.1.ln2.bias,[64],0.014193378388881683,0.006957266014069319,0.0009232290321961045,0.06504646088483851,0.0003,1.0,1.0,19,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.247005462646484,0.11517748981714249,0.014309285208582878,0.0015474507143296932,0.0003,1.0,1.0,19,smoke
blocks.1.mlp.fc1.bias,[256],1.133648157119751,0.013018621131777763,0.001963492250069976,0.001732012033661839,0.0003,1.0,1.0,19,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.641761779785156,0.22516772150993347,0.014552227221429348,0.0031350655013801455,0.0003,1.0,1.0,19,smoke
blocks.1.mlp.fc2.bias,[64],0.2924064099788666,0.03946882486343384,0.0009501698659732938,0.0032494837101620534,0.0003,1.0,1.0,19,smoke
ln_f.weight,[64],7.99539041519165,0.06284886598587036,0.000909643538761884,0.00011377099697764786,0.0003,1.0,1.0,19,smoke
ln_f.bias,[64],0.015565631911158562,0.05989484116435051,0.0009587513632141054,0.061594117648818586,0.0003,1.0,1.0,19,smoke
lm_head.weight,"[33, 64]",3.343986988067627,0.8799794912338257,0.006305765826255083,0.001885702859716857,0.0003,1.0,1.0,19,smoke
token_emb.weight,"[33, 64]",46.13246154785156,0.04258834943175316,0.004168272949755192,9.035444478573055e-05,0.0003,1.0,1.0,20,smoke
pos_emb.weight,"[32, 64]",44.93278503417969,0.05041351169347763,0.0018979847664013505,4.224053249665211e-05,0.0003,1.0,1.0,20,smoke
blocks.0.ln1.weight,[64],7.999646186828613,0.00933203287422657,0.000813150720205158,0.00010164833559064243,0.0003,1.0,1.0,20,smoke
blocks.0.ln1.bias,[64],0.015512710437178612,0.015281383879482746,0.0007827315130271018,0.05045743077567957,0.0003,1.0,1.0,20,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998644828796387,0.17572645843029022,0.011288092471659184,0.0014112506197325157,0.0003,1.0,1.0,20,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.643465042114258,0.18238548934459686,0.006372350268065929,0.0013723265299235411,0.0003,1.0,1.0,20,smoke
blocks.0.ln2.weight,[64],8.000137329101562,0.008513584733009338,0.0008431408205069602,0.00010539079341049852,0.0003,1.0,1.0,20,smoke
blocks.0.ln2.bias,[64],0.015120450407266617,0.011530970223248005,0.0008258001762442291,0.05461478686159801,0.0003,1.0,1.0,20,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.294466972351074,0.11863528937101364,0.013821323402225971,0.0014870485250355148,0.0003,1.0,1.0,20,smoke
blocks.0.mlp.fc1.bias,[256],1.1786679029464722,0.01773892529308796,0.001656500855460763,0.0014054008354005302,0.0003,1.0,1.0,20,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.592194557189941,0.24827879667282104,0.013846847228705883,0.003015300649016721,0.0003,1.0,1.0,20,smoke
blocks.0.mlp.fc2.bias,[64],0.2745027542114258,0.055218663066625595,0.0008264812058769166,0.0030108302856602653,0.0003,1.0,1.0,20,smoke
blocks.1.ln1.weight,[64],7.999461650848389,0.012341695837676525,0.0008059293031692505,0.00010074794259233395,0.0003,1.0,1.0,20,smoke
blocks.1.ln1.bias,[64],0.01735881343483925,0.019912241026759148,0.0008398263598792255,0.04838040128904714,0.0003,1.0,1.0,20,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.018574714660645,0.17993663251399994,0.011504583992064,0.0014347417591594877,0.0003,1.0,1.0,20,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.575916290283203,0.16399168968200684,0.006336407735943794,0.0013847298188996448,0.0003,1.0,1.0,20,smoke
blocks.1.ln2.weight,[64],8.004656791687012,0.007065241690725088,0.0008717841701582074,0.00010890962509018149,0.0003,1.0,1.0,20,smoke
blocks.1.ln2.bias,[64],0.014905460178852081,0.006935781333595514,0.0008345951791852713,0.05599258051552127,0.0003,1.0,1.0,20,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.247406959533691,0.1183958575129509,0.013657717034220695,0.001476923973821673,0.0003,1.0,1.0,20,smoke
blocks.1.mlp.fc1.bias,[256],1.133618712425232,0.015228647738695145,0.0017655802657827735,0.0015574727608417304,0.0003,1.0,1.0,20,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.642475128173828,0.22348788380622864,0.013816887512803078,0.0029761898839161067,0.0003,1.0,1.0,20,smoke
blocks.1.mlp.fc2.bias,[64],0.29260024428367615,0.049734991043806076,0.0008227599319070578,0.0028118907895011576,0.0003,1.0,1.0,20,smoke
ln_f.weight,[64],7.995273590087891,0.067964106798172,0.0008691184921190143,0.00010870403399284553,0.0003,1.0,1.0,20,smoke
ln_f.bias,[64],0.01630730926990509,0.07179685682058334,0.0008257815497927368,0.050638737275726105,0.0003,1.0,1.0,20,smoke
lm_head.weight,"[33, 64]",3.3437600135803223,0.8458914756774902,0.0062185488641262054,0.0018597473619130073,0.0003,1.0,1.0,20,smoke
token_emb.weight,"[33, 64]",46.13236618041992,0.04671313241124153,0.00435408903285861,9.43825212829995e-05,0.0003,1.0,1.0,21,smoke
pos_emb.weight,"[32, 64]",44.93280792236328,0.048132311552762985,0.0017623677849769592,3.9222293608315095e-05,0.0003,1.0,1.0,21,smoke
blocks.0.ln1.weight,[64],7.999573230743408,0.011730995029211044,0.0007627118611708283,9.53440688860284e-05,0.0003,1.0,1.0,21,smoke
blocks.0.ln1.bias,[64],0.016128521412611008,0.015052410773932934,0.0007661602576263249,0.04750344052166237,0.0003,1.0,1.0,21,smoke
blocks.0.attn.qkv.weight,"[192, 64]",7.998755931854248,0.16134823858737946,0.010886107571423054,0.0013609750896474058,0.0003,1.0,1.0,21,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.6434221267700195,0.16851700842380524,0.006248879246413708,0.0013457486904729142,0.0003,1.0,1.0,21,smoke
blocks.0.ln2.weight,[64],8.000289916992188,0.010848195292055607,0.0008062203996814787,0.00010077389795201169,0.0003,1.0,1.0,21,smoke
blocks.0.ln2.bias,[64],0.015788035467267036,0.008473329246044159,0.0008007250726222992,0.050717207614742424,0.0003,1.0,1.0,21,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.294814109802246,0.12087468057870865,0.013359066098928452,0.0014372601690699842,0.0003,1.0,1.0,21,smoke
blocks.0.mlp.fc1.bias,[256],1.1785237789154053,0.014034172520041466,0.0016028390964493155,0.001360039674315615,0.0003,1.0,1.0,21,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.592747688293457,0.24310363829135895,0.013520379550755024,0.0029438541954345497,0.0003,1.0,1.0,21,smoke
blocks.0.mlp.fc2.bias,[64],0.2743352949619293,0.04315653815865517,0.0008081231499090791,0.0029457498351468984,0.0003,1.0,1.0,21,smoke
